Language1,Language2,Noun,CosineDistance,JaccardDistance
BN # Bengali,JA # Japanese,earthquake,0.0,0.0
BN # Bengali,KO # Korean,earthquake,0.02210099995136261,0.18181818181818177
BN # Bengali,LV # Latvian,earthquake,0.0,0.0
BN # Bengali,PL # Polish,earthquake,0.0,0.0
BN # Bengali,PS # Pashto,earthquake,0.0,0.0
BN # Bengali,PT # Portuguese,earthquake,0.0,0.0
BN # Bengali,RU # Russian,earthquake,0.0,0.0
BN # Bengali,SQ # Albanian,earthquake,0.0,0.0
BN # Bengali,SW # Swahili,earthquake,0.02210099995136261,0.18181818181818177
BN # Bengali,TH # Thai,earthquake,0.0,0.0
BN # Bengali,TR # Turkish,earthquake,0.0,0.0
BN # Bengali,UR # Urdu,earthquake,0.0,0.0
BN # Bengali,VI # Vietnamese,earthquake,0.0,0.0
BN # Bengali,ZH # Mandarin,earthquake,0.0,0.0
DE # German,ES # Spanish,earthquake,0.015436000190675259,0.18181818181818177
DE # German,FA # Persian,earthquake,0.020268000662326813,0.18181818181818177
DE # German,FR # French,earthquake,0.02210099995136261,0.18181818181818177
DE # German,GA # Irish,earthquake,0.02210099995136261,0.18181818181818177
DE # German,HE # Hebrew,earthquake,0.02210099995136261,0.18181818181818177
DE # German,HI # Hindi,earthquake,0.0,0.0
DE # German,IT # Italian,earthquake,0.0,0.0
DE # German,JA # Japanese,earthquake,0.0,0.0
DE # German,KO # Korean,earthquake,0.02210099995136261,0.18181818181818177
DE # German,LV # Latvian,earthquake,0.0,0.0
DE # German,PL # Polish,earthquake,0.0,0.0
DE # German,PS # Pashto,earthquake,0.0,0.0
DE # German,PT # Portuguese,earthquake,0.0,0.0
DE # German,RU # Russian,earthquake,0.0,0.0
DE # German,SQ # Albanian,earthquake,0.0,0.0
DE # German,SW # Swahili,earthquake,0.02210099995136261,0.18181818181818177
DE # German,TH # Thai,earthquake,0.0,0.0
DE # German,TR # Turkish,earthquake,0.0,0.0
DE # German,UR # Urdu,earthquake,0.0,0.0
DE # German,VI # Vietnamese,earthquake,0.0,0.0
DE # German,ZH # Mandarin,earthquake,0.0,0.0
ES # Spanish,FA # Persian,earthquake,0.05111899971961975,0.33333333333333337
ES # Spanish,FR # French,earthquake,0.05442800000309944,0.33333333333333337
ES # Spanish,GA # Irish,earthquake,0.054427001625299454,0.33333333333333337
ES # Spanish,HE # Hebrew,earthquake,0.054427001625299454,0.33333333333333337
ES # Spanish,HI # Hindi,earthquake,0.015436000190675259,0.18181818181818177
ES # Spanish,IT # Italian,earthquake,0.015436000190675259,0.18181818181818177
ES # Spanish,JA # Japanese,earthquake,0.015436000190675259,0.18181818181818177
ES # Spanish,KO # Korean,earthquake,0.054427001625299454,0.33333333333333337
ES # Spanish,LV # Latvian,earthquake,0.015436000190675259,0.18181818181818177
ES # Spanish,PL # Polish,earthquake,0.015436000190675259,0.18181818181818177
ES # Spanish,PS # Pashto,earthquake,0.015436000190675259,0.18181818181818177
ES # Spanish,PT # Portuguese,earthquake,0.015436000190675259,0.18181818181818177
ES # Spanish,RU # Russian,earthquake,0.015436000190675259,0.18181818181818177
ES # Spanish,SQ # Albanian,earthquake,0.015436000190675259,0.18181818181818177
ES # Spanish,SW # Swahili,earthquake,0.054427001625299454,0.33333333333333337
ES # Spanish,TH # Thai,earthquake,0.015436000190675259,0.18181818181818177
ES # Spanish,TR # Turkish,earthquake,0.015436000190675259,0.18181818181818177
ES # Spanish,UR # Urdu,earthquake,0.015436000190675259,0.18181818181818177
ES # Spanish,VI # Vietnamese,earthquake,0.015436000190675259,0.18181818181818177
ES # Spanish,ZH # Mandarin,earthquake,0.015436000190675259,0.18181818181818177
FA # Persian,FR # French,earthquake,0.009868999943137169,0.18181818181818177
FA # Persian,GA # Irish,earthquake,0.009867999702692032,0.18181818181818177
FA # Persian,HE # Hebrew,earthquake,0.009867999702692032,0.18181818181818177
FA # Persian,HI # Hindi,earthquake,0.020268000662326813,0.18181818181818177
FA # Persian,IT # Italian,earthquake,0.020268000662326813,0.18181818181818177
FA # Persian,JA # Japanese,earthquake,0.020268000662326813,0.18181818181818177
FA # Persian,KO # Korean,earthquake,0.009867999702692032,0.18181818181818177
FA # Persian,LV # Latvian,earthquake,0.020268000662326813,0.18181818181818177
FA # Persian,PL # Polish,earthquake,0.020268000662326813,0.18181818181818177
FA # Persian,PS # Pashto,earthquake,0.020268000662326813,0.18181818181818177
FA # Persian,PT # Portuguese,earthquake,0.020268000662326813,0.18181818181818177
FA # Persian,RU # Russian,earthquake,0.020268000662326813,0.18181818181818177
FA # Persian,SQ # Albanian,earthquake,0.020268000662326813,0.18181818181818177
FA # Persian,SW # Swahili,earthquake,0.009867999702692032,0.18181818181818177
FA # Persian,TH # Thai,earthquake,0.020268000662326813,0.18181818181818177
FA # Persian,TR # Turkish,earthquake,0.020268000662326813,0.18181818181818177
FA # Persian,UR # Urdu,earthquake,0.020268000662326813,0.18181818181818177
FA # Persian,VI # Vietnamese,earthquake,0.020268000662326813,0.18181818181818177
FA # Persian,ZH # Mandarin,earthquake,0.020268000662326813,0.18181818181818177
FR # French,GA # Irish,earthquake,9.999999974752427e-07,0.0
FR # French,HE # Hebrew,earthquake,9.999999974752427e-07,0.0
FR # French,HI # Hindi,earthquake,0.02210099995136261,0.18181818181818177
FR # French,IT # Italian,earthquake,0.02210099995136261,0.18181818181818177
FR # French,JA # Japanese,earthquake,0.02210099995136261,0.18181818181818177
FR # French,KO # Korean,earthquake,9.999999974752427e-07,0.0
FR # French,LV # Latvian,earthquake,0.02210099995136261,0.18181818181818177
FR # French,PL # Polish,earthquake,0.02210099995136261,0.18181818181818177
FR # French,PS # Pashto,earthquake,0.02210099995136261,0.18181818181818177
FR # French,PT # Portuguese,earthquake,0.02210099995136261,0.18181818181818177
FR # French,RU # Russian,earthquake,0.02210099995136261,0.18181818181818177
FR # French,SQ # Albanian,earthquake,0.02210099995136261,0.18181818181818177
FR # French,SW # Swahili,earthquake,9.999999974752427e-07,0.0
FR # French,TH # Thai,earthquake,0.02210099995136261,0.18181818181818177
FR # French,TR # Turkish,earthquake,0.02210099995136261,0.18181818181818177
FR # French,UR # Urdu,earthquake,0.02210099995136261,0.18181818181818177
FR # French,VI # Vietnamese,earthquake,0.02210099995136261,0.18181818181818177
FR # French,ZH # Mandarin,earthquake,0.02210099995136261,0.18181818181818177
GA # Irish,HE # Hebrew,earthquake,0.0,0.0
GA # Irish,HI # Hindi,earthquake,0.02210099995136261,0.18181818181818177
GA # Irish,IT # Italian,earthquake,0.02210099995136261,0.18181818181818177
GA # Irish,JA # Japanese,earthquake,0.02210099995136261,0.18181818181818177
GA # Irish,KO # Korean,earthquake,9.999999974752427e-07,0.0
GA # Irish,LV # Latvian,earthquake,0.02210099995136261,0.18181818181818177
GA # Irish,PL # Polish,earthquake,0.02210099995136261,0.18181818181818177
GA # Irish,PS # Pashto,earthquake,0.02210099995136261,0.18181818181818177
GA # Irish,PT # Portuguese,earthquake,0.02210099995136261,0.18181818181818177
GA # Irish,RU # Russian,earthquake,0.02210099995136261,0.18181818181818177
GA # Irish,SQ # Albanian,earthquake,0.02210099995136261,0.18181818181818177
GA # Irish,SW # Swahili,earthquake,9.999999974752427e-07,0.0
GA # Irish,TH # Thai,earthquake,0.02210099995136261,0.18181818181818177
GA # Irish,TR # Turkish,earthquake,0.02210099995136261,0.18181818181818177
